Proj_id,sch_date,Rellat,Rellon,sp_id,catchdate,RecDate_reliability,reclat,reclon,recArea_reliability,EEZ,Validated,Verified,gr_id,flag_id,assoc_id,lenRel,tag_quality,Rel_len_reliability,Rec_len_reliability,lenRec,tag_no,tagger,RelDate,RecDate,libertyDays,libertyYears,lenDiff,lenAvg,growth1,growth30,growth365
PT,2019-08-08,0744.640N,13423.800E,S,2019-11-18,3,0125.560N,14741.100E,6,PG,1,0,S,JP,Z,55,1,1,1,58.6,P318675,JFM,2019-08-08,2019-11-18,102,0.279452054794521,3.6,56.8,0.0352941176470588,1.05882352941177,12.8823529411765
PT,2019-08-08,0744.640N,13423.800E,S,2019-12-05,2,0409.660N,15033.420E,5,FM,1,0,S,JP,Z,52,1,1,1,55.7,P317054,DAL,2019-08-08,2019-12-05,119,0.326027397260274,3.7,53.85,0.0310924369747899,0.932773109243698,11.3487394957983
PT,2019-08-08,0744.640N,13423.800E,S,2019-11-21,3,0132.100N,14755.080E,6,PG,1,0,S,JP,Z,55,1,1,1,60.1,P318015,DAL,2019-08-08,2019-11-21,105,0.287671232876712,5.1,57.55,0.0485714285714286,1.45714285714286,17.7285714285714
PT,2019-08-08,0744.640N,13423.800E,S,2020-02-24,3,0128.140N,14539.600E,6,PG,1,0,S,JP,Z,55,1,1,1,56.5,P318022,DAL,2019-08-08,2020-02-24,200,0.547945205479452,1.5,55.75,0.0075,0.225,2.7375
PT,2019-08-09,0744.471N,13423.680E,S,2019-12-06,3,0337.980N,15134.080E,7,FM,1,0,S,JP,Z,55,1,1,1,62.1,P319161,ADL,2019-08-09,2019-12-06,119,0.326027397260274,7.1,58.55,0.0596638655462185,1.78991596638655,21.7773109243698
PT,2019-08-09,0744.471N,13423.680E,S,2019-11-21,3,0132.700N,14757.060E,6,PG,1,0,S,JP,Z,54,1,1,1,58,P319178,ADL,2019-08-09,2019-11-21,104,0.284931506849315,4,56,0.0384615384615385,1.15384615384615,14.0384615384615
PT,2019-08-09,0744.471N,13423.680E,S,2020-02-09,2,0123.580N,14812.960E,7,PG,1,0,S,JP,Z,56,1,1,1,64.8,P320856,ADL,2019-08-09,2020-02-09,184,0.504109589041096,8.8,60.4,0.0478260869565217,1.43478260869565,17.4565217391304
PT,2019-08-09,0744.471N,13423.680E,S,2020-04-16,1,0015.000N,14518.000E,8,PG,1,1,S,JP,Z,50,1,1,1,63,P320859,ADL,2019-08-09,2020-04-16,251,0.687671232876712,13,56.5,0.051792828685259,1.55378486055777,18.9043824701195
PT,2019-08-09,0744.471N,13423.680E,S,2019-11-19,3,0209.960N,15427.300E,7,FM,1,0,S,JP,Z,49,1,1,1,56.8,P320612,ADL,2019-08-09,2019-11-19,102,0.279452054794521,7.8,52.9,0.0764705882352941,2.29411764705882,27.9117647058823
PT,2019-08-09,0744.471N,13423.680E,S,2019-12-02,3,0457.060N,14746.140E,6,FM,1,0,P,JP,Z,53,1,1,1,55,P320633,ADL,2019-08-09,2019-12-02,115,0.315068493150685,2,54,0.0173913043478261,0.521739130434783,6.34782608695652
PT,2019-08-09,0744.471N,13423.680E,S,2019-12-02,3,0550.000N,14325.000E,1,FM,1,0,S,JP,Z,56,1,1,1,60,P320066,JFM,2019-08-09,2019-12-02,115,0.315068493150685,4,58,0.0347826086956522,1.04347826086957,12.695652173913
PT,2019-08-09,0744.471N,13423.680E,S,2020-02-18,2,0059.820N,14900.360E,7,PG,1,0,S,JP,Z,53,1,1,1,58,P320162,JFM,2019-08-09,2020-02-18,193,0.528767123287671,5,55.5,0.0259067357512953,0.77720207253886,9.4559585492228
PT,2019-08-09,0744.471N,13423.680E,S,2020-01-03,2,0053.460S,15153.220E,6,PG,1,0,S,JP,Z,52,1,1,1,56.6,P320189,JFM,2019-08-09,2020-01-03,147,0.402739726027397,4.6,54.3,0.0312925170068027,0.938775510204082,11.421768707483
PT,2019-08-09,0744.471N,13423.680E,S,2019-11-18,3,0323.460N,15656.700E,7,FM,1,0,S,JP,Z,51,1,1,1,56.6,P318077,DAL,2019-08-09,2019-11-18,101,0.276712328767123,5.6,53.8,0.0554455445544555,1.66336633663366,20.2376237623762
PT,2019-08-09,0744.471N,13423.680E,S,2020-02-12,3,0048.500S,15545.000E,7,FM,1,0,S,JP,Z,55,1,1,1,55.1,P318097,DAL,2019-08-09,2020-02-12,187,0.512328767123288,0.100000000000001,55.05,0.000534759358288778,0.0160427807486633,0.195187165775404
PT,2019-08-09,0744.471N,13423.680E,S,2019-12-20,3,0127.420S,15441.460E,7,PG,1,0,S,JP,Z,48,1,1,1,56.4,P319831,DAL,2019-08-09,2019-12-20,133,0.364383561643836,8.4,52.2,0.0631578947368421,1.89473684210526,23.0526315789474
PT,2019-08-09,0744.471N,13423.680E,S,2020-03-21,3,0136.060N,15356.820E,6,FM,1,0,S,JP,Z,57,1,1,1,59.4,P319864,DAL,2019-08-09,2020-03-21,225,0.616438356164384,2.4,58.2,0.0106666666666667,0.32,3.89333333333333
PT,2019-08-09,0745.400N,13421.500E,S,2019-11-21,3,0132.100N,14755.080E,6,PG,1,0,S,JP,Z,55,1,1,1,55.3,P320590,JFM,2019-08-09,2019-11-21,104,0.284931506849315,0.299999999999997,55.15,0.00288461538461536,0.0865384615384607,1.05288461538461
PT,2019-08-09,0745.400N,13421.500E,S,2019-11-16,2,0153.280N,15434.620E,7,FM,1,0,S,JP,Z,53,1,1,1,56.9,P321239,JFM,2019-08-09,2019-11-16,99,0.271232876712329,3.9,54.95,0.0393939393939394,1.18181818181818,14.3787878787879
PT,2019-08-09,0745.400N,13421.500E,S,2020-01-03,2,0053.460S,15153.220E,6,PG,1,0,S,JP,Z,54,1,1,1,58.2,P320224,ADL,2019-08-09,2020-01-03,147,0.402739726027397,4.2,56.1,0.0285714285714286,0.857142857142858,10.4285714285714
PT,2019-08-09,0747.000N,13418.000E,S,2019-10-31,1,0050.520N,14559.580E,5,PG,1,0,S,JP,Z,53,1,1,1,53,P320283,ADL,2019-08-09,2019-10-31,83,0.227397260273973,0,53,0,0,0
PT,2019-08-09,0747.000N,13418.000E,S,2020-01-03,2,0053.460S,15153.220E,6,PG,1,0,S,JP,Z,50,1,1,1,56.5,P320910,ADL,2019-08-09,2020-01-03,147,0.402739726027397,6.5,53.25,0.0442176870748299,1.3265306122449,16.1394557823129
PT,2019-08-09,0747.000N,13418.000E,S,2019-12-12,3,0219.500N,15226.460E,6,FM,1,0,S,JP,Z,56,1,1,1,56.7,P321031,JFM,2019-08-09,2019-12-12,125,0.342465753424658,0.700000000000003,56.35,0.00560000000000002,0.168000000000001,2.04400000000001
PT,2019-08-09,0747.000N,13418.000E,S,2020-02-03,3,0005.340N,14800.840E,6,PG,1,0,S,JP,Z,54,1,1,1,56.5,P321037,JFM,2019-08-09,2020-02-03,178,0.487671232876712,2.5,55.25,0.0140449438202247,0.421348314606742,5.12640449438202
PT,2019-08-09,0747.000N,13418.000E,S,2019-11-18,3,0125.560N,14741.100E,6,PG,1,0,S,JP,Z,54,1,1,1,57,P321048,JFM,2019-08-09,2019-11-18,101,0.276712328767123,3,55.5,0.0297029702970297,0.891089108910891,10.8415841584158
PT,2019-08-09,0747.000N,13418.000E,S,2019-11-19,3,0205.340N,15421.240E,7,FM,1,0,S,JP,Z,49,1,1,1,53.5,P321141,MAB,2019-08-09,2019-11-19,102,0.279452054794521,4.5,51.25,0.0441176470588235,1.32352941176471,16.1029411764706
PT,2019-08-09,0747.000N,13418.000E,S,2019-11-19,3,0205.340N,15421.240E,7,FM,1,0,S,JP,Z,52,1,1,1,54.6,P321007,JFM,2019-08-09,2019-11-19,102,0.279452054794521,2.6,53.3,0.0254901960784314,0.764705882352942,9.30392156862746
PT,2019-08-09,0747.000N,13418.000E,S,2019-12-12,3,0227.000N,15222.980E,6,FM,1,0,S,JP,Z,53,1,1,1,56.7,P321028,JFM,2019-08-09,2019-12-12,125,0.342465753424658,3.7,54.85,0.0296,0.888000000000001,10.804
PT,2019-08-09,0747.000N,13418.000E,S,2019-11-16,2,0153.280N,15434.620E,7,FM,1,0,S,JP,Z,52,1,1,1,56.2,P320767,DAL,2019-08-09,2019-11-16,99,0.271232876712329,4.2,54.1,0.0424242424242425,1.27272727272727,15.4848484848485
PT,2019-08-09,0747.000N,13418.000E,S,2020-02-11,3,0455.140N,15147.400E,7,FM,1,0,S,JP,Z,49,1,1,1,55.9,P321370,JFM,2019-08-09,2020-02-11,186,0.50958904109589,6.9,52.45,0.0370967741935484,1.11290322580645,13.5403225806452
PT,2019-08-09,0747.000N,13418.000E,S,2020-02-11,3,0455.140N,15147.400E,7,FM,1,0,S,JP,Z,54,1,1,1,57.5,P320747,DAL,2019-08-09,2020-02-11,186,0.50958904109589,3.5,55.75,0.0188172043010753,0.564516129032258,6.86827956989247
PT,2019-08-09,0747.000N,13418.000E,S,2019-12-05,2,0409.660N,15033.420E,5,FM,1,0,S,JP,Z,54,1,1,1,56.3,P322103,DAL,2019-08-09,2019-12-05,118,0.323287671232877,2.3,55.15,0.0194915254237288,0.584745762711864,7.11440677966101
PT,2019-08-09,0747.000N,13418.000E,S,2020-02-24,3,0139.300N,14517.400E,6,PG,1,0,S,JP,Z,50,1,1,1,60,P322111,DAL,2019-08-09,2020-02-24,199,0.545205479452055,10,55,0.050251256281407,1.50753768844221,18.3417085427136
PT,2019-08-09,0747.000N,13418.000E,S,2019-11-19,3,0209.960N,15427.300E,7,FM,1,0,S,JP,Z,56,1,1,1,56.4,P322138,DAL,2019-08-09,2019-11-19,102,0.279452054794521,0.399999999999999,56.2,0.00392156862745097,0.117647058823529,1.4313725490196
PT,2019-08-09,0747.000N,13418.000E,S,2019-11-16,2,0153.280N,15434.620E,7,FM,1,0,S,JP,Z,52,1,1,1,52.2,P322141,DAL,2019-08-09,2019-11-16,99,0.271232876712329,0.200000000000003,52.1,0.00202020202020205,0.0606060606060615,0.737373737373748
PT,2019-08-09,0747.000N,13418.000E,S,2019-11-18,3,0125.560N,14741.100E,6,PG,1,0,S,JP,Z,52,1,1,1,54.6,P322146,DAL,2019-08-09,2019-11-18,101,0.276712328767123,2.6,53.3,0.0257425742574258,0.772277227722773,9.3960396039604
PT,2019-08-09,0747.600N,13417.350E,S,2020-02-25,2,0102.580N,14454.420E,6,PG,1,0,S,JP,Z,55,1,1,1,58.7,P322041,MAB,2019-08-09,2020-02-25,200,0.547945205479452,3.7,56.85,0.0185,0.555,6.7525
PT,2019-08-09,0747.600N,13417.350E,S,2020-02-12,3,0048.500S,15545.000E,7,FM,1,0,S,JP,Z,52,1,1,1,57.9,P321632,BML,2019-08-09,2020-02-12,187,0.512328767123288,5.9,54.95,0.0315508021390374,0.946524064171123,11.5160427807487
PT,2019-08-09,0747.600N,13417.350E,S,2019-11-19,3,0205.340N,15421.240E,7,FM,1,0,S,JP,Z,49,1,1,1,55.5,P321880,MAB,2019-08-09,2019-11-19,102,0.279452054794521,6.5,52.25,0.0637254901960784,1.91176470588235,23.2598039215686
PT,2019-08-09,0747.600N,13417.350E,S,2020-03-24,3,0114.520N,14959.580E,6,PG,1,0,S,JP,Z,52,1,1,1,57.8,P321752,JFM,2019-08-09,2020-03-24,228,0.624657534246575,5.8,54.9,0.0254385964912281,0.763157894736842,9.28508771929824
PT,2019-08-09,0747.600N,13417.350E,S,2020-02-12,3,0009.720S,15506.060E,7,FM,1,0,S,JP,Z,49,1,1,1,54.5,P322018,MAB,2019-08-09,2020-02-12,187,0.512328767123288,5.5,51.75,0.0294117647058824,0.882352941176471,10.7352941176471
PT,2019-08-09,0747.600N,13417.350E,S,2019-12-02,3,0928.500N,14644.500E,7,FM,1,0,S,JP,Z,55,1,1,1,55.6,P321524,DAL,2019-08-09,2019-12-02,115,0.315068493150685,0.600000000000001,55.3,0.00521739130434784,0.156521739130435,1.90434782608696
PT,2019-08-09,0747.600N,13417.350E,S,2020-02-12,3,0048.500S,15545.000E,7,FM,1,0,S,JP,Z,51,1,1,1,57.5,P321861,MAB,2019-08-09,2020-02-12,187,0.512328767123288,6.5,54.25,0.0347593582887701,1.0427807486631,12.6871657754011
PT,2019-08-09,0747.600N,13417.350E,S,2019-11-24,1,0113.380N,14548.360E,4,PG,1,0,S,JP,Z,55,1,1,1,60,P321813,MAB,2019-08-09,2019-11-24,107,0.293150684931507,5,57.5,0.0467289719626168,1.4018691588785,17.0560747663551
PT,2019-08-09,0747.600N,13417.350E,S,2020-02-12,3,0048.500S,15545.000E,7,FM,1,0,S,JP,Z,49,1,1,1,55.8,P320468,ADL,2019-08-09,2020-02-12,187,0.512328767123288,6.8,52.4,0.0363636363636363,1.09090909090909,13.2727272727273
PT,2019-08-09,0747.600N,13417.350E,S,2019-10-31,1,0050.520N,14559.580E,5,PG,1,0,S,JP,Z,58,1,1,1,60,P321656,BML,2019-08-09,2019-10-31,83,0.227397260273973,2,59,0.0240963855421687,0.72289156626506,8.79518072289157
PT,2019-08-09,0747.600N,13417.350E,S,2020-03-21,3,0134.800N,15350.940E,6,FM,1,0,S,JP,Z,53,1,1,1,59.4,P321692,BML,2019-08-09,2020-03-21,225,0.616438356164384,6.4,56.2,0.0284444444444444,0.853333333333333,10.3822222222222
PT,2019-08-09,0747.600N,13417.350E,S,2019-11-18,3,0149.140N,15402.340E,7,FM,1,0,S,JP,Z,51,1,1,1,55.5,P321949,BML,2019-08-09,2019-11-18,101,0.276712328767123,4.5,53.25,0.0445544554455446,1.33663366336634,16.2623762376238
PT,2019-08-09,0750.000N,13419.600E,S,2019-11-16,2,0153.280N,15434.620E,7,FM,1,0,S,JP,Z,58,1,1,1,64.5,P322526,BML,2019-08-09,2019-11-16,99,0.271232876712329,6.5,61.25,0.0656565656565657,1.96969696969697,23.9646464646465
PT,2019-08-09,0750.000N,13419.600E,S,2019-12-20,3,0127.420S,15441.460E,7,PG,1,0,S,JP,Z,52,1,1,1,56.7,P322535,BML,2019-08-09,2019-12-20,133,0.364383561643836,4.7,54.35,0.0353383458646617,1.06015037593985,12.8984962406015
PT,2019-08-09,0750.000N,13419.600E,S,2019-12-25,3,0054.420N,15312.480E,6,FM,1,0,S,JP,Z,50,1,1,1,57.3,P322536,BML,2019-08-09,2019-12-25,138,0.378082191780822,7.3,53.65,0.0528985507246377,1.58695652173913,19.3079710144927
PT,2019-08-09,0750.000N,13419.600E,S,2020-02-11,3,0455.140N,15147.400E,7,FM,1,0,S,JP,Z,48,1,1,1,54.4,P322586,BML,2019-08-09,2020-02-11,186,0.50958904109589,6.4,51.2,0.0344086021505376,1.03225806451613,12.5591397849462
PT,2019-08-09,0750.000N,13419.600E,S,2019-11-18,3,0125.560N,14741.100E,6,PG,1,0,S,JP,Z,49,1,1,1,55,P322515,BML,2019-08-09,2019-11-18,101,0.276712328767123,6,52,0.0594059405940594,1.78217821782178,21.6831683168317
PT,2019-08-09,0750.000N,13419.600E,S,2019-10-31,1,0050.520N,14559.580E,5,PG,1,0,S,JP,Z,51,1,1,1,55,P323126,DAL,2019-08-09,2019-10-31,83,0.227397260273973,4,53,0.0481927710843374,1.44578313253012,17.5903614457831
PT,2019-08-09,0750.000N,13419.600E,S,2019-12-06,3,0337.980N,15134.080E,6,FM,1,0,S,JP,Z,54,1,1,1,56.8,P322995,JFM,2019-08-09,2019-12-06,119,0.326027397260274,2.8,55.4,0.0235294117647059,0.705882352941176,8.58823529411764
PT,2019-08-09,0750.000N,13419.600E,S,2020-03-12,2,0450.040N,15054.660E,7,FM,1,0,S,FM,Z,54,1,1,1,56.5,P323145,DAL,2019-08-09,2020-03-12,216,0.591780821917808,2.5,55.25,0.0115740740740741,0.347222222222222,4.22453703703704
PT,2019-08-09,0750.000N,13419.600E,S,2019-12-17,3,0148.900S,15227.600E,7,PG,1,0,S,JP,Z,57,1,1,1,62.5,P323147,DAL,2019-08-09,2019-12-17,130,0.356164383561644,5.5,59.75,0.0423076923076923,1.26923076923077,15.4423076923077
PT,2019-08-09,0750.000N,13419.600E,S,2019-10-31,1,0050.520N,14559.580E,5,PG,1,0,S,JP,Z,51,1,1,1,53,P323168,DAL,2019-08-09,2019-10-31,83,0.227397260273973,2,52,0.0240963855421687,0.72289156626506,8.79518072289157
PT,2019-08-09,0750.000N,13419.600E,S,2020-01-03,2,0053.460S,15153.220E,6,PG,1,0,S,JP,Z,51,1,1,1,55,P323184,DAL,2019-08-09,2020-01-03,147,0.402739726027397,4,53,0.0272108843537415,0.816326530612245,9.93197278911565
PT,2019-08-09,0750.000N,13419.600E,S,2019-11-18,3,0323.460N,15656.700E,7,FM,1,0,S,JP,Z,52,1,1,1,56.1,P323188,DAL,2019-08-09,2019-11-18,101,0.276712328767123,4.1,54.05,0.0405940594059406,1.21782178217822,14.8168316831683
PT,2019-08-09,0750.000N,13419.600E,S,2019-11-19,3,0205.340N,15421.240E,7,FM,1,0,S,JP,Z,54,1,1,1,57.9,P322904,JFM,2019-08-09,2019-11-19,102,0.279452054794521,3.9,55.95,0.038235294117647,1.14705882352941,13.9558823529412
PT,2019-08-09,0750.000N,13419.600E,S,2020-02-11,3,0455.140N,15147.400E,7,FM,1,0,S,JP,Z,53,1,1,1,58.6,P322422,BML,2019-08-09,2020-02-11,186,0.50958904109589,5.6,55.8,0.0301075268817204,0.903225806451613,10.989247311828
PT,2019-08-09,0750.000N,13419.600E,S,2019-12-06,3,0337.980N,15134.080E,7,FM,1,0,S,JP,Z,51,1,1,1,54.5,P322426,BML,2019-08-09,2019-12-06,119,0.326027397260274,3.5,52.75,0.0294117647058824,0.882352941176471,10.7352941176471
PT,2019-08-09,0750.000N,13419.600E,S,2020-02-24,3,0126.100N,14532.640E,6,PG,1,0,S,JP,Z,56,1,1,1,60.1,P322444,BML,2019-08-09,2020-02-24,199,0.545205479452055,4.1,58.05,0.0206030150753769,0.618090452261307,7.52010050251257
PT,2019-08-09,0750.000N,13419.600E,S,2019-11-18,3,0149.140N,15402.340E,7,FM,1,0,S,JP,Z,50,1,1,1,53,P322481,BML,2019-08-09,2019-11-18,101,0.276712328767123,3,51.5,0.0297029702970297,0.891089108910891,10.8415841584158
PT,2019-08-09,0750.000N,13419.600E,S,2020-02-23,3,0030.240N,14233.420E,5,PG,1,0,S,JP,Z,52,1,1,1,57.4,P322483,BML,2019-08-09,2020-02-23,198,0.542465753424658,5.4,54.7,0.0272727272727273,0.818181818181818,9.95454545454545
PT,2019-08-09,0750.000N,13419.600E,S,2019-12-17,3,0148.900S,15227.600E,7,PG,1,0,S,JP,Z,49,1,1,1,56.3,P322487,BML,2019-08-09,2019-12-17,130,0.356164383561644,7.3,52.65,0.0561538461538461,1.68461538461538,20.4961538461538
PT,2019-08-09,0750.000N,13419.600E,S,2020-04-28,3,0144.700N,15015.240E,7,PG,1,0,S,JP,Z,46,1,1,1,54.7,P322563,BML,2019-08-09,2020-04-28,263,0.720547945205479,8.7,50.35,0.0330798479087453,0.992395437262358,12.074144486692
PT,2019-08-09,0750.000N,13419.600E,S,2019-12-12,3,0219.500N,15226.460E,6,FM,1,0,S,JP,Z,49,1,1,1,55.5,P322564,BML,2019-08-09,2019-12-12,125,0.342465753424658,6.5,52.25,0.052,1.56,18.98
PT,2019-08-09,0750.000N,13419.600E,S,2019-11-18,3,0125.560N,14741.100E,6,PG,1,0,S,JP,Z,51,1,1,1,53.4,P322726,MAB,2019-08-09,2019-11-18,101,0.276712328767123,2.4,52.2,0.0237623762376237,0.712871287128713,8.67326732673267
PT,2019-08-09,0750.000N,13419.600E,S,2020-03-25,3,0127.300N,14907.080E,7,PG,1,0,S,JP,Z,52,1,1,1,58.1,P322730,MAB,2019-08-09,2020-03-25,229,0.627397260273973,6.1,55.05,0.0266375545851528,0.799126637554585,9.72270742358079
PT,2019-08-09,0750.000N,13419.600E,S,2019-11-16,2,0153.280N,15434.620E,7,FM,1,0,S,JP,Z,53,1,1,1,56.8,P323220,JFM,2019-08-09,2019-11-16,99,0.271232876712329,3.8,54.9,0.0383838383838384,1.15151515151515,14.010101010101
PT,2019-08-10,0747.000N,13415.000E,S,2019-11-21,3,0132.700N,14757.060E,6,PG,1,0,S,JP,Z,57,1,1,1,58.1,P323049,JFM,2019-08-10,2019-11-21,103,0.282191780821918,1.1,57.55,0.0106796116504855,0.320388349514564,3.89805825242719
PT,2019-08-10,0747.000N,13415.000E,S,2019-11-10,2,0233.900N,15247.580E,6,FM,1,0,S,JP,Z,51,1,1,1,54.7,P324063,ADL,2019-08-10,2019-11-10,92,0.252054794520548,3.7,52.85,0.0402173913043479,1.20652173913044,14.679347826087
PT,2019-08-10,0747.000N,13415.000E,S,2019-11-18,3,0209.120N,15427.300E,7,FM,1,0,S,JP,Z,53,1,1,1,56.9,P324132,MAB,2019-08-10,2019-11-18,100,0.273972602739726,3.9,54.95,0.039,1.17,14.235
PT,2019-08-10,0747.000N,13415.000E,S,2019-12-18,3,0201.500S,15230.540E,6,PG,1,0,S,JP,Z,59,1,1,1,60.5,P324192,MAB,2019-08-10,2019-12-18,130,0.356164383561644,1.5,59.75,0.0115384615384615,0.346153846153846,4.21153846153846
PT,2019-08-10,0752.400N,13410.400E,S,2019-11-18,3,0125.560N,14741.100E,6,PG,1,0,S,JP,Z,51,1,1,1,52.2,P324416,JFM,2019-08-10,2019-11-18,100,0.273972602739726,1.2,51.6,0.012,0.360000000000001,4.38000000000001
PT,2019-08-10,0752.400N,13410.400E,S,2019-12-25,3,0054.420N,15312.480E,7,FM,1,0,S,JP,Z,54,1,1,1,58.1,P324346,JFM,2019-08-10,2019-12-25,137,0.375342465753425,4.1,56.05,0.0299270072992701,0.897810218978103,10.9233576642336
PT,2019-08-10,0752.400N,13410.400E,S,2019-11-19,3,0209.960N,15427.300E,7,FM,1,0,S,JP,Z,53,1,1,1,54.1,P323464,MAB,2019-08-10,2019-11-19,101,0.276712328767123,1.1,53.55,0.0108910891089109,0.326732673267327,3.97524752475248
PT,2019-08-10,0752.400N,13410.400E,S,2019-11-21,3,0132.700N,14757.060E,6,PG,1,0,S,JP,Z,50,1,1,1,56.5,P323649,ADL,2019-08-10,2019-11-21,103,0.282191780821918,6.5,53.25,0.0631067961165049,1.89320388349515,23.0339805825243
PT,2019-08-10,0752.400N,13410.400E,S,2019-11-21,3,0132.700N,14757.060E,6,PG,1,0,S,JP,Z,49,1,1,1,54.1,P323862,BML,2019-08-10,2019-11-21,103,0.282191780821918,5.1,51.55,0.0495145631067961,1.48543689320388,18.0728155339806
PT,2019-08-10,0752.400N,13410.400E,S,2020-01-03,2,0053.460S,15153.220E,6,PG,1,0,S,JP,Z,51,1,1,1,56.7,P323068,JFM,2019-08-10,2020-01-03,146,0.4,5.7,53.85,0.039041095890411,1.17123287671233,14.25
PT,2019-08-10,0752.400N,13410.400E,S,2019-11-18,3,0125.560N,14741.100E,6,PG,1,0,S,JP,Z,49,1,1,1,56.1,P323077,JFM,2019-08-10,2019-11-18,100,0.273972602739726,7.1,52.55,0.071,2.13,25.915
PT,2019-08-10,0752.400N,13410.400E,S,2019-11-18,3,0125.560N,14741.100E,6,PG,1,0,S,JP,Z,50,1,1,1,53.1,P323084,JFM,2019-08-10,2019-11-18,100,0.273972602739726,3.1,51.55,0.031,0.93,11.315
PT,2019-08-10,0752.400N,13410.400E,S,2019-12-17,3,0148.900S,15227.600E,7,PG,1,0,S,JP,Z,52,1,1,1,55.7,P323398,DAL,2019-08-10,2019-12-17,129,0.353424657534247,3.7,53.85,0.0286821705426357,0.86046511627907,10.468992248062
PT,2019-08-11,0613.000N,13329.220E,S,2020-01-01,3,0036.600S,15413.860E,7,FM,1,0,S,JP,Z,51,1,1,1,58,P322331,ADL,2019-08-11,2020-01-01,143,0.391780821917808,7,54.5,0.048951048951049,1.46853146853147,17.8671328671329
PT,2019-08-11,0613.000N,13329.220E,S,2019-11-18,3,0149.140N,15402.340E,7,FM,1,0,S,JP,Z,56,1,1,1,57.7,P323468,MAB,2019-08-11,2019-11-18,99,0.271232876712329,1.7,56.85,0.0171717171717172,0.515151515151516,6.26767676767678
PT,2019-08-16,0605.180N,13342.800E,S,2020-02-18,2,0059.820N,14900.360E,7,PG,1,0,S,JP,Z,51,1,1,1,56.4,P322367,ADL,2019-08-16,2020-02-18,186,0.50958904109589,5.4,53.7,0.0290322580645161,0.870967741935484,10.5967741935484
PT,2019-08-16,0605.180N,13342.800E,S,2019-12-21,3,0104.740S,15633.720E,7,FM,1,0,S,JP,Z,57,1,1,1,60,P323475,MAB,2019-08-16,2019-12-21,127,0.347945205479452,3,58.5,0.0236220472440945,0.708661417322835,8.62204724409449
PT,2019-08-16,0605.180N,13342.800E,S,2019-12-17,3,0148.900S,15227.600E,7,PG,1,0,S,JP,Z,58,1,1,1,61.9,P323478,MAB,2019-08-16,2019-12-17,123,0.336986301369863,3.9,59.95,0.0317073170731707,0.951219512195122,11.5731707317073
PT,2019-08-20,0914.688N,13751.566E,S,2020-03-24,3,0057.120N,15016.620E,6,PG,1,0,S,JP,Z,62,1,1,1,69,P324533,JFM,2019-08-20,2020-03-24,217,0.594520547945205,7,65.5,0.032258064516129,0.967741935483871,11.7741935483871
PT,2019-08-20,0914.688N,13751.566E,S,2020-02-18,2,0059.820N,14900.360E,7,PG,1,0,S,JP,Z,63,1,1,1,63.6,P322398,VAL,2019-08-20,2020-02-18,182,0.498630136986301,0.600000000000001,63.3,0.0032967032967033,0.0989010989010991,1.20329670329671
PT,2019-08-20,0912.342N,13759.353E,S,2020-02-12,3,0048.500S,15545.000E,7,FM,1,0,S,JP,Z,52,1,1,1,57.4,P324911,VAL,2019-08-20,2020-02-12,176,0.482191780821918,5.4,54.7,0.0306818181818182,0.920454545454545,11.1988636363636
PT,2019-08-20,0912.342N,13759.353E,S,2020-04-30,1,0749.000N,14230.000E,8,FM,1,1,S,JP,Z,51,1,1,1,55,P324736,JFM,2019-08-20,2020-04-30,254,0.695890410958904,4,53,0.015748031496063,0.47244094488189,5.74803149606299
PT,2019-08-20,0911.809N,13759.093E,S,2020-02-11,3,0445.000N,15144.280E,7,FM,1,0,S,JP,Z,51,1,1,1,57.1,P324752,JFM,2019-08-20,2020-02-11,175,0.479452054794521,6.1,54.05,0.0348571428571429,1.04571428571429,12.7228571428571
PT,2019-08-20,0911.809N,13759.093E,S,2020-02-23,2,0028.260N,14230.060E,5,PG,1,0,S,JP,Z,53,2,1,1,55.9,P325405,JSP,2019-08-20,2020-02-23,187,0.512328767123288,2.9,54.45,0.0155080213903743,0.46524064171123,5.66042780748663
PT,2019-08-20,0911.809N,13759.093E,S,2020-02-11,3,0445.000N,15144.280E,7,FM,1,0,S,JP,Z,54,1,1,1,59.2,P324816,DAL,2019-08-20,2020-02-11,175,0.479452054794521,5.2,56.6,0.0297142857142857,0.891428571428572,10.8457142857143
PT,2019-08-20,0911.809N,13759.093E,S,2020-02-24,3,0131.980N,14519.740E,6,PG,1,0,S,JP,Z,54,1,1,1,55.8,P324822,DAL,2019-08-20,2020-02-24,188,0.515068493150685,1.8,54.9,0.00957446808510637,0.287234042553191,3.49468085106382
PT,2019-08-20,0911.809N,13759.093E,S,2020-04-02,3,0505.760N,14629.460E,6,FM,1,0,S,JP,Z,53,1,1,1,60.1,P324843,DAL,2019-08-20,2020-04-02,226,0.619178082191781,7.1,56.55,0.0314159292035398,0.942477876106195,11.466814159292
PT,2019-08-20,0914.113N,13808.523E,S,2020-02-11,3,0455.140N,15147.400E,7,FM,1,0,S,JP,Z,55,1,1,1,57.7,P324859,DAL,2019-08-20,2020-02-11,175,0.479452054794521,2.7,56.35,0.0154285714285714,0.462857142857143,5.63142857142858
PT,2019-08-20,0914.113N,13808.523E,S,2019-12-02,3,0928.500N,14644.500E,7,FM,1,0,S,JP,Z,54,1,1,1,56,P325443,JSP,2019-08-20,2019-12-02,104,0.284931506849315,2,55,0.0192307692307692,0.576923076923077,7.01923076923077
